FileID,High_Quality,Sequencing_Status,Include,Genome_Name,IMG_Genome_ID ,NCBI_Taxon_ID,Strain,StrainName,Ecotype,Type,Size_Mb,GCpct,Cell_radius,Pmax,Genome_size,Gene_count,Scaffold_count,Study_Name,Sequencing_Center,Sequencing_Method,Assembly_Method,Proportal_Ecotype
2716884688,No,Draft,0,Prochlorococcus sp. AG-315-A03,2716884688,2162426,AG-315-A03,AG_315_A03,,SAG,0.670439,34.58,,,670439,828,59,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884689,No,Draft,0,Prochlorococcus sp. AG-315-B03,2716884689,2162427,AG-315-B03,AG_315_B03,,SAG,0.957139,34.84,,,957139,1082,61,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884690,No,Draft,0,Prochlorococcus sp. AG-315-C08,2716884690,2162428,AG-315-C08,AG_315_C08,,SAG,0.961761,34.74,,,961761,1131,77,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884691,No,Draft,0,Prochlorococcus sp. AG-315-C22,2716884691,2162429,AG-315-C22,AG_315_C22,,SAG,0.751617,35.05,,,751617,876,67,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884692,No,Draft,0,Prochlorococcus sp. AG-315-D17,2716884692,2162430,AG-315-D17,AG_315_D17,,SAG,0.961065,35.12,,,961065,1115,56,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884693,No,Draft,0,Prochlorococcus sp. AG-315-J23,2716884693,2162431,AG-315-J23,AG_315_J23,,SAG,0.578346,35.24,,,578346,665,36,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884694,No,Draft,0,Prochlorococcus sp. AG-315-K21,2716884694,2162432,AG-315-K21,AG_315_K21,,SAG,0.593732,34.91,,,593732,737,62,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884695,No,Draft,0,Prochlorococcus sp. AG-315-L02,2716884695,2162433,AG-315-L02,AG_315_L02,,SAG,0.415004,34.92,,,415004,522,31,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884696,No,Draft,0,Prochlorococcus sp. AG-315-L09,2716884696,2162434,AG-315-L09,AG_315_L09,,SAG,0.304597,35.22,,,304597,384,24,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884697,No,Draft,0,Prochlorococcus sp. AG-315-M16,2716884697,2162435,AG-315-M16,AG_315_M16,,SAG,0.679565,34.81,,,679565,778,42,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884698,No,Draft,0,Prochlorococcus sp. AG-316-L16,2716884698,2162436,AG-316-L16,AG_316_L16,,SAG,0.79336,47.87,,,793360,804,64,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884699,No,Draft,0,Prochlorococcus sp. AG-316-L21,2716884699,2162437,AG-316-L21,AG_316_L21,,SAG,0.449261,48.77,,,449261,442,34,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884700,No,Draft,0,Prochlorococcus sp. AG-316-N23,2716884700,2162438,AG-316-N23,AG_316_N23,,SAG,0.565546,48.62,,,565546,632,41,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884701,No,Draft,0,Prochlorococcus sp. AG-316-P23,2716884701,2162439,AG-316-P23,AG_316_P23,,SAG,0.398905,47.62,,,398905,447,31,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884702,No,Draft,0,Prochlorococcus sp. AG-321-B08,2716884702,2162440,AG-321-B08,AG_321_B08,,SAG,0.186806,31.2,,,186806,208,11,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,
2716884703,No,Draft,0,Prochlorococcus sp. AG-321-B15,2716884703,2162441,AG-321-B15,AG_321_B15,,SAG,0.337563,30.44,,,337563,450,40,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884704,No,Draft,0,Prochlorococcus sp. AG-321-D23,2716884704,2162442,AG-321-D23,AG_321_D23,,SAG,1.201571,31.05,,,1201571,1484,72,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884705,No,Draft,0,Prochlorococcus sp. AG-321-E21,2716884705,2162443,AG-321-E21,AG_321_E21,,SAG,1.31475,30.58,,,1314750,1583,48,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884706,No,Draft,0,Prochlorococcus sp. AG-321-F02,2716884706,2162444,AG-321-F02,AG_321_F02,,SAG,0.581146,30.55,,,581146,721,53,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884707,No,Draft,0,Prochlorococcus sp. AG-321-G20,2716884707,2162445,AG-321-G20,AG_321_G20,,SAG,0.566495,31.13,,,566495,665,47,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884708,No,Draft,0,Prochlorococcus sp. AG-321-G21,2716884708,2162446,AG-321-G21,AG_321_G21,,SAG,0.391011,30.76,,,391011,485,51,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884709,No,Draft,0,Prochlorococcus sp. AG-321-K11,2716884709,2162447,AG-321-K11,AG_321_K11,,SAG,0.214142,31.22,,,214142,251,29,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884710,No,Draft,0,Prochlorococcus sp. AG-331-C07,2716884710,2162448,AG-331-C07,AG_331_C07,,SAG,0.776264,34.53,,,776264,925,59,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884711,No,Draft,0,Prochlorococcus sp. AG-331-M18,2716884711,2162449,AG-331-M18,AG_331_M18,,SAG,1.161185,35.03,,,1161185,1401,69,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884712,No,Draft,0,Prochlorococcus sp. AG-335-A05,2716884712,2162450,AG-335-A05,AG_335_A05,,SAG,0.857646,30.91,,,857646,1040,53,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884713,No,Draft,0,Prochlorococcus sp. AG-335-B08,2716884713,2162451,AG-335-B08,AG_335_B08,,SAG,0.584135,31.32,,,584135,696,45,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884714,No,Draft,0,Prochlorococcus sp. AG-335-C21,2716884714,2162452,AG-335-C21,AG_335_C21,,SAG,0.484388,31.25,,,484388,531,47,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884715,No,Draft,0,Prochlorococcus sp. AG-335-D02,2716884715,2162453,AG-335-D02,AG_335_D02,,SAG,0.674981,31.22,,,674981,843,62,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884716,No,Draft,0,Prochlorococcus sp. AG-335-D04,2716884716,2162454,AG-335-D04,AG_335_D04,,SAG,0.500327,31.2,,,500327,612,46,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884717,No,Draft,0,Prochlorococcus sp. AG-335-E22,2716884717,2162455,AG-335-E22,AG_335_E22,,SAG,0.814114,31.24,,,814114,980,48,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884718,No,Draft,0,Prochlorococcus sp. AG-335-F06,2716884718,2162456,AG-335-F06,AG_335_F06,,SAG,0.361666,31.49,,,361666,409,36,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884719,No,Draft,0,Prochlorococcus sp. AG-335-J02,2716884719,2162457,AG-335-J02,AG_335_J02,,SAG,0.489314,31.43,,,489314,574,32,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884720,No,Draft,0,Prochlorococcus sp. AG-335-J19,2716884720,2162458,AG-335-J19,AG_335_J19,,SAG,0.821743,31.16,,,821743,971,52,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884721,No,Draft,0,Prochlorococcus sp. AG-335-L06,2716884721,2162459,AG-335-L06,AG_335_L06,,SAG,0.739995,31.72,,,739995,886,46,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884722,No,Draft,0,Prochlorococcus sp. AG-335-O19,2716884722,2162460,AG-335-O19,AG_335_O19,,SAG,0.949962,30.74,,,949962,1182,51,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884723,No,Draft,0,Prochlorococcus sp. AG-341-A02,2716884723,2162461,AG-341-A02,AG_341_A02,,SAG,0.464855,34.25,,,464855,592,25,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884724,No,Draft,0,Prochlorococcus sp. AG-341-E15,2716884724,2162462,AG-341-E15,AG_341_E15,,SAG,0.670841,35.22,,,670841,857,42,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884725,No,Draft,0,Prochlorococcus sp. AG-341-K02,2716884725,2162463,AG-341-K02,AG_341_K02,,SAG,0.470737,35.13,,,470737,614,47,BiGRAPA-SouthPacific-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884726,No,Draft,0,Prochlorococcus sp. AG-347-J05,2716884726,2162464,AG-347-J05,AG_347_J05,,SAG,0.72589,31.42,,,725890,839,32,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884727,No,Draft,0,Prochlorococcus sp. AG-388-A01,2716884727,2162465,AG-388-A01,AG_388_A01,,SAG,1.546107,31.13,,,1546107,1821,38,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884728,No,Draft,0,Prochlorococcus sp. AG-388-A04,2716884728,2162466,AG-388-A04,AG_388_A04,,SAG,1.489502,30.84,,,1489502,1756,41,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884729,No,Draft,0,Prochlorococcus sp. AG-388-B05,2716884729,2162467,AG-388-B05,AG_388_B05,,SAG,1.479994,30.86,,,1479994,1783,47,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884730,No,Draft,0,Prochlorococcus sp. AG-388-D03,2716884730,2162468,AG-388-D03,AG_388_D03,,SAG,1.415793,30.6,,,1415793,1690,52,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884731,No,Draft,0,Prochlorococcus sp. AG-388-J02,2716884731,2162469,AG-388-J02,AG_388_J02,,SAG,1.721047,30.84,,,1721047,2064,24,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884732,No,Draft,0,Prochlorococcus sp. AG-402-B19,2716884732,2162470,AG-402-B19,AG_402_B19,,SAG,1.548023,34.4,,,1548023,1807,41,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884733,No,Draft,0,Prochlorococcus sp. AG-402-G10,2716884733,2162471,AG-402-G10,AG_402_G10,,SAG,1.620738,37.21,,,1620738,1875,37,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884734,No,Draft,0,Prochlorococcus sp. AG-402-G19,2716884734,2162472,AG-402-G19,AG_402_G19,,SAG,1.282444,34.45,,,1282444,1531,45,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884735,No,Draft,0,Prochlorococcus sp. AG-402-N17,2716884735,2162473,AG-402-N17,AG_402_N17,,SAG,1.14406,31.35,,,1144060,1401,36,HOT-BATS-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884736,No,Draft,0,Prochlorococcus sp. AG-409-A23,2716884736,2162474,AG-409-A23,AG_409_A23,,SAG,0.489435,37.46,,,489435,587,30,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884737,No,Draft,0,Prochlorococcus sp. AG-409-B09,2716884737,2162475,AG-409-B09,AG_409_B09,,SAG,0.438708,38.94,,,438708,493,19,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884738,No,Draft,0,Prochlorococcus sp. AG-409-D14,2716884738,2162476,AG-409-D14,AG_409_D14,,SAG,0.959905,35.29,,,959905,1060,20,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884739,No,Draft,0,Prochlorococcus sp. AG-409-D20,2716884739,2162477,AG-409-D20,AG_409_D20,,SAG,0.897509,38.57,,,897509,997,30,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884740,No,Draft,0,Prochlorococcus sp. AG-409-E05,2716884740,2162478,AG-409-E05,AG_409_E05,,SAG,0.543211,42.3,,,543211,574,26,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884741,No,Draft,0,Prochlorococcus sp. AG-409-E23,2716884741,2162479,AG-409-E23,AG_409_E23,,SAG,0.783108,31.98,,,783108,883,31,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884742,No,Draft,0,Prochlorococcus sp. AG-409-F19,2716884742,2162480,AG-409-F19,AG_409_F19,,SAG,0.912028,37.39,,,912028,1054,29,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884743,No,Draft,0,Prochlorococcus sp. AG-409-G20,2716884743,2162481,AG-409-G20,AG_409_G20,,SAG,1.503784,38.36,,,1503784,1620,30,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884744,No,Draft,0,Prochlorococcus sp. AG-409-I11,2716884744,2162482,AG-409-I11,AG_409_I11,,SAG,1.33279,37.56,,,1332790,1503,37,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884745,No,Draft,0,Prochlorococcus sp. AG-409-I21,2716884745,2162483,AG-409-I21,AG_409_I21,,SAG,0.643297,38.96,,,643297,728,29,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884746,No,Draft,0,Prochlorococcus sp. AG-409-J03,2716884746,2162484,AG-409-J03,AG_409_J03,,SAG,0.910103,36.29,,,910103,1045,67,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884747,No,Draft,0,Prochlorococcus sp. AG-409-J11,2716884747,2162485,AG-409-J11,AG_409_J11,,SAG,0.628943,39.01,,,628943,692,32,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884748,No,Draft,0,Prochlorococcus sp. AG-409-J16,2716884748,2162486,AG-409-J16,AG_409_J16,,SAG,1.843369,40.2,,,1843369,2002,18,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884749,No,Draft,0,Prochlorococcus sp. AG-409-J19,2716884749,2162487,AG-409-J19,AG_409_J19,,SAG,1.411358,38.73,,,1411358,1492,38,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884750,No,Draft,0,Prochlorococcus sp. AG-409-J23,2716884750,2162488,AG-409-J23,AG_409_J23,,SAG,0.640246,37.22,,,640246,732,27,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884751,No,Draft,0,Prochlorococcus sp. AG-409-K04,2716884751,2162489,AG-409-K04,AG_409_K04,,SAG,1.414612,34.79,,,1414612,1576,38,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884752,No,Draft,0,Prochlorococcus sp. AG-409-L14,2716884752,2162490,AG-409-L14,AG_409_L14,,SAG,1.145608,38.58,,,1145608,1285,35,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884753,No,Draft,0,Prochlorococcus sp. AG-409-L18,2716884753,2162491,AG-409-L18,AG_409_L18,,SAG,1.775338,40.52,,,1775338,1931,43,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884754,No,Draft,0,Prochlorococcus sp. AG-409-L21,2716884754,2162492,AG-409-L21,AG_409_L21,,SAG,1.341328,35.24,,,1341328,1504,27,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884755,No,Draft,0,Prochlorococcus sp. AG-412-C21,2716884755,2162493,AG-412-C21,AG_412_C21,,SAG,1.251759,31.2,,,1251759,1521,65,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884756,No,Draft,0,Prochlorococcus sp. AG-412-F02,2716884756,2162494,AG-412-F02,AG_412_F02,,SAG,1.29186,30.99,,,1291860,1500,51,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884757,No,Draft,0,Prochlorococcus sp. AG-412-G19,2716884757,2162495,AG-412-G19,AG_412_G19,,SAG,1.568926,35.1,,,1568926,1865,46,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884758,No,Draft,0,Prochlorococcus sp. AG-412-I05,2716884758,2162496,AG-412-I05,AG_412_I05,,SAG,2.134671,49.29,,,2134671,2348,101,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884759,No,Draft,0,Prochlorococcus sp. AG-412-I20,2716884759,2162497,AG-412-I20,AG_412_I20,,SAG,1.484224,49.81,,,1484224,1532,89,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884760,No,Draft,0,Prochlorococcus sp. AG-412-J13,2716884760,2162498,AG-412-J13,AG_412_J13,,SAG,1.828325,31.43,,,1828325,2084,58,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884761,No,Draft,0,Prochlorococcus sp. AG-412-L10,2716884761,2162499,AG-412-L10,AG_412_L10,,SAG,1.639124,50.33,,,1639124,1779,95,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884762,No,Draft,0,Prochlorococcus sp. AG-412-N03,2716884762,2162500,AG-412-N03,AG_412_N03,,SAG,0.266116,31.93,,,266116,326,13,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884763,No,Draft,0,Prochlorococcus sp. AG-412-O03,2716884763,2162501,AG-412-O03,AG_412_O03,,SAG,1.527011,35.49,,,1527011,1880,48,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884764,No,Draft,0,Prochlorococcus sp. AG-412-P08,2716884764,2162502,AG-412-P08,AG_412_P08,,SAG,1.54547,37.11,,,1545470,1767,52,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,Low light adapted (LL)
2716884765,No,Draft,0,Prochlorococcus sp. AG-418-B17,2716884765,2162503,AG-418-B17,AG_418_B17,,SAG,1.09637,31.55,,,1096370,1362,64,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
2716884766,No,Draft,0,Prochlorococcus sp. AG-418-C09,2716884766,2162504,AG-418-C09,AG_418_C09,,SAG,1.600365,33.1,,,1600365,1847,32,bioGEOTRACES-SingleCells,Bigelow Laboratory Single Cell Genomics Center (SCGC),Illumina NextSeq,SPAdes v.3.0.0 --careful --sc --phred-offset 33,High light adapted (HL)
